dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2658.315802,6998.651618,2770.769461,511.117243,-157.611070,-18.759324,0.657777
0.020000,2666.353290,7004.865127,2780.928638,507.958877,-157.918323,-15.362688,0.658423
0.020000,2674.336714,7011.044986,2791.024465,504.791356,-158.376057,-22.886672,0.659054
0.020000,2682.266093,7017.190921,2801.056791,501.616290,-158.753277,-18.861001,0.659670
0.020000,2690.141471,7023.302685,2811.025504,498.435672,-159.030928,-13.882556,0.660272
0.020000,2697.962814,7029.379974,2820.930394,495.244500,-159.558588,-26.383001,0.660860
0.020000,2705.730179,7035.422563,2830.771372,492.048893,-159.780361,-11.088657,0.661434
0.020000,2713.443555,7041.430177,2840.548263,488.844538,-160.217736,-21.868755,0.661994
0.020000,2721.102957,7047.402568,2850.260930,485.633345,-160.559675,-17.096958,0.662541
0.020000,2728.708399,7053.339495,2859.909238,482.415392,-160.897612,-16.896845,0.663075
0.020000,2736.259876,7059.240706,2869.493031,479.189643,-161.287454,-19.492063,0.663596
0.020000,2743.757406,7065.105971,2879.012185,475.957722,-161.596036,-15.429132,0.664104
0.020000,2751.200986,7070.935052,2888.466553,472.718385,-161.966885,-18.542435,0.664599
0.020000,2758.590618,7076.727719,2897.855996,469.472170,-162.310720,-17.191758,0.665082
0.020000,2765.926319,7082.483758,2907.180399,466.220145,-162.601277,-14.527863,0.665552
0.020000,2773.208057,7088.202922,2916.439586,462.959359,-163.039272,-21.899734,0.666011
0.020000,2780.435870,7093.885027,2925.633475,459.694447,-163.245635,-10.318145,0.666458
0.020000,2787.609724,7099.529833,2934.761894,456.420926,-163.676029,-21.519681,0.666893
0.020000,2794.729629,7105.137142,2943.824728,453.141697,-163.961467,-14.271930,0.667317
0.020000,2801.795592,7110.706760,2952.821865,449.856863,-164.241671,-14.010198,0.667730
0.020000,2808.807581,7116.238464,2961.753143,446.563900,-164.648150,-20.323941,0.668131
0.020000,2815.765601,7121.732067,2970.618453,443.265513,-164.919375,-13.561257,0.668522
0.020000,2822.669655,7127.187383,2979.417682,439.961441,-165.203591,-14.210817,0.668902
0.020000,2829.519727,7132.604218,2988.150699,436.650870,-165.528535,-16.247155,0.669272
0.020000,2836.315785,7137.982370,2996.817355,433.332768,-165.905122,-18.829398,0.669632
0.020000,2843.057840,7143.321673,3005.417557,430.010111,-166.132839,-11.385820,0.669981
0.020000,2849.745879,7148.621949,3013.951184,426.681342,-166.438430,-15.279531,0.670321
0.020000,2856.379886,7153.883020,3022.418115,423.346534,-166.740400,-15.098531,0.670650
0.020000,2862.959844,7159.104712,3030.818229,420.005713,-167.041084,-15.034176,0.670971
0.020000,2869.485724,7164.286847,3039.151393,416.658195,-167.375891,-16.740357,0.671282
0.020000,2875.957522,7169.429269,3047.417510,413.305840,-167.617743,-12.092611,0.671583
0.020000,2882.375221,7174.531817,3055.616464,409.947720,-167.906031,-14.414404,0.671876
0.020000,2888.738800,7179.594332,3063.748142,406.583901,-168.190948,-14.245825,0.672160
0.020000,2895.048239,7184.616656,3071.812431,403.214450,-168.472541,-14.079673,0.672435
0.020000,2901.303516,7189.598636,3079.809220,399.839433,-168.750860,-13.915936,0.672702
0.020000,2907.504610,7194.540124,3087.738398,396.458914,-169.025952,-13.754605,0.672960
0.020000,2913.651498,7199.440973,3095.599857,393.072956,-169.297865,-13.595666,0.673211
0.020000,2919.744155,7204.301038,3103.393489,389.681623,-169.566647,-13.439106,0.673453
0.020000,2925.782558,7209.120179,3111.119189,386.284976,-169.832345,-13.284910,0.673687
0.020000,2931.766681,7213.898259,3118.776850,382.883076,-170.095007,-13.133063,0.673914
0.020000,2937.696500,7218.635142,3126.366370,379.475983,-170.354678,-12.983546,0.674133
0.020000,2943.571986,7223.330698,3133.887645,376.063755,-170.611404,-12.836342,0.674345
0.020000,2949.393113,7227.984796,3141.340574,372.646450,-170.865233,-12.691431,0.674549
0.020000,2955.159853,7232.597311,3148.725057,369.224126,-171.116209,-12.548793,0.674746
0.020000,2960.872177,7237.168118,3156.040993,365.796838,-171.364377,-12.408407,0.674937
0.020000,2966.530050,7241.697091,3163.288277,362.364184,-171.632719,-13.417089,0.675121
0.020000,2972.133444,7246.184114,3170.466814,358.926866,-171.865893,-11.658715,0.675298
0.020000,2977.682332,7250.629074,3177.576514,355.484982,-172.094186,-11.414658,0.675468
0.020000,2983.176683,7255.031858,3184.617281,352.038358,-172.331211,-11.851244,0.675633
0.020000,2988.616466,7259.392355,3191.589022,348.587045,-172.565645,-11.721676,0.675791
0.020000,2994.001640,7263.710448,3198.491633,345.130518,-172.826381,-13.036798,0.675943
0.020000,2999.332175,7267.986034,3205.325024,341.669588,-173.046491,-11.005525,0.676089
0.020000,3004.608044,7272.219015,3212.089115,338.204511,-173.253821,-10.366502,0.676229
0.020000,3009.829213,7276.409289,3218.783814,334.734952,-173.477944,-11.206146,0.676364
0.020000,3014.995631,7280.556742,3225.409011,331.259875,-173.753893,-13.797442,0.676493
0.020000,3020.107280,7284.661292,3231.964641,327.781504,-173.918534,-8.232030,0.676617
0.020000,3025.164125,7288.722843,3238.450617,324.298774,-174.136488,-10.897717,0.676735
0.020000,3030.166113,7292.741289,3244.866830,320.810662,-174.405628,-13.456994,0.676849
0.020000,3035.113227,7296.716553,3251.213219,317.319473,-174.559403,-7.688762,0.676957
0.020000,3040.005421,7300.648540,3257.489690,313.823541,-174.796619,-11.860793,0.677061
0.020000,3044.842657,7304.537162,3263.696158,310.323388,-175.007662,-10.552144,0.677160
0.020000,3049.624907,7308.382341,3269.832550,306.819630,-175.187881,-9.010985,0.677254
0.020000,3054.352120,7312.183983,3275.898770,303.310974,-175.432812,-12.246550,0.677344
0.020000,3059.024273,7315.942020,3281.894757,299.799354,-175.581020,-7.410370,0.677429
0.020000,3063.641312,7319.656359,3287.820410,296.282644,-175.835498,-12.723895,0.677510
0.020000,3068.203216,7323.326937,3293.675673,292.763160,-175.974193,-6.934756,0.677587
0.020000,3072.709930,7326.953665,3299.460449,289.238798,-176.218081,-12.194395,0.677660
0.020000,3077.161430,7330.536481,3305.174679,285.711487,-176.365536,-7.372747,0.677729
0.020000,3081.557667,7334.075306,3310.818275,282.179829,-176.582933,-10.869877,0.677795
0.020000,3085.898608,7337.570073,3316.391171,278.644766,-176.753161,-8.511399,0.677856
0.020000,3090.184214,7341.020715,3321.893293,275.106117,-176.932434,-8.963628,0.677914
0.020000,3094.414440,7344.427159,3327.324561,271.563414,-177.135161,-10.136382,0.677969
0.020000,3098.589255,7347.789348,3332.684915,268.017690,-177.286194,-7.551626,0.678020
0.020000,3102.708616,7351.107213,3337.974279,264.468187,-177.475153,-9.447970,0.678068
0.020000,3106.772483,7354.380693,3343.192581,260.915108,-177.653938,-8.939230,0.678113
0.020000,3110.780819,7357.609730,3348.339759,257.358913,-177.809757,-7.790935,0.678155
0.020000,3114.733587,7360.794265,3353.415745,253.799291,-177.981096,-8.566980,0.678194
0.020000,3118.630740,7363.934236,3358.420466,250.236023,-178.163394,-9.114875,0.678230
0.020000,3122.472247,7367.029593,3363.353862,246.669830,-178.309645,-7.312558,0.678264
0.020000,3126.258067,7370.080279,3368.215870,243.100390,-178.471999,-8.117701,0.678294
0.020000,3129.988162,7373.086241,3373.006425,239.527756,-178.631696,-7.984844,0.678323
0.020000,3133.662490,7376.047427,3377.725462,235.951858,-178.794927,-8.161573,0.678348
0.020000,3137.281015,7378.963788,3382.372922,232.372973,-178.944247,-7.465968,0.678372
0.020000,3140.843699,7381.835274,3386.948744,228.791109,-179.093200,-7.447655,0.678393
0.020000,3144.350503,7384.661838,3391.452869,225.206255,-179.242674,-7.473718,0.678412
0.020000,3147.801391,7387.443433,3395.885238,221.618463,-179.389603,-7.346451,0.678429
0.020000,3151.196323,7390.180015,3400.245794,218.027783,-179.534008,-7.220237,0.678444
0.020000,3154.535263,7392.871539,3404.534479,214.434265,-179.675909,-7.095057,0.678457
0.020000,3157.818173,7395.517964,3408.751238,210.837958,-179.815327,-6.970890,0.678468
0.020000,3161.045016,7398.119246,3412.896017,207.238913,-179.952281,-6.847716,0.678477
0.020000,3164.215756,7400.675346,3416.968760,203.637177,-180.086791,-6.725516,0.678485
0.020000,3167.330356,7403.186225,3420.969416,200.032799,-180.218877,-6.604268,0.678491
0.020000,3170.388781,7405.651845,3424.897933,196.425828,-180.348556,-6.483954,0.678496
0.020000,3173.390994,7408.072169,3428.754259,192.816311,-180.475847,-6.364554,0.678499
0.020000,3176.336961,7410.447160,3432.538345,189.204296,-180.600768,-6.246046,0.678501
0.020000,3179.226647,7412.776784,3436.250141,185.589829,-180.723336,-6.128413,0.678502
0.020000,3182.060017,7415.061008,3439.889601,181.972958,-180.843569,-6.011632,0.678501
0.020000,3184.837038,7417.299797,3443.456675,178.353728,-180.961483,-5.895686,0.678499
0.020000,3187.557674,7419.493121,3446.951319,174.732186,-181.077094,-5.780555,0.678497
0.020000,3190.221894,7421.640949,3450.373486,171.108378,-181.190418,-5.666218,0.678493
0.020000,3192.829664,7423.743250,3453.723133,167.482348,-181.301471,-5.552657,0.678488
0.020000,3195.380952,7425.799995,3457.000216,163.854146,-181.410140,-5.433433,0.678483
0.020000,3197.875728,7427.811158,3460.204694,160.223889,-181.512849,-5.135440,0.678476
0.020000,3200.313958,7429.776709,3463.336524,156.591501,-181.619396,-5.327382,0.678469
0.020000,3202.695612,7431.696624,3466.395666,152.957074,-181.721329,-5.096642,0.678461
0.020000,3205.020659,7433.570875,3469.382079,149.320653,-181.821062,-4.986668,0.678453
0.020000,3207.289072,7435.399439,3472.295726,145.682394,-181.912970,-4.595366,0.678444
0.020000,3209.500820,7437.182293,3475.136571,142.042210,-182.009195,-4.811271,0.678435
0.020000,3211.655873,7438.919412,3477.904573,138.400118,-182.104588,-4.769621,0.678425
0.020000,3213.754205,7440.610774,3480.599699,134.756291,-182.191335,-4.337391,0.678414
0.020000,3215.795789,7442.256360,3483.221915,131.110811,-182.274012,-4.133829,0.678404
0.020000,3217.780596,7443.856146,3485.771184,127.463456,-182.367736,-4.686207,0.678393
0.020000,3219.708601,7445.410114,3488.247476,123.814592,-182.443201,-3.773231,0.678382
0.020000,3221.579780,7446.918245,3490.650758,120.164120,-182.523612,-4.020584,0.678370
0.020000,3223.394103,7448.380517,3492.980997,116.511924,-182.609815,-4.310147,0.678359
0.020000,3225.151553,7449.796919,3495.238168,112.858572,-182.667580,-2.888217,0.678347
0.020000,3226.852099,7451.167427,3497.422236,109.203361,-182.760571,-4.649568,0.678336
0.020000,3228.495724,7452.492029,3499.533177,105.547094,-182.813319,-2.637375,0.678324
0.020000,3230.082401,7453.770707,3501.570961,101.889154,-182.897029,-4.185544,0.678313
0.020000,3231.612113,7455.003448,3503.535564,98.230184,-182.948463,-2.571684,0.678301
0.020000,3233.084833,7456.190234,3505.426957,94.569647,-183.026847,-3.919212,0.678290
0.020000,3234.500549,7457.331055,3507.245122,90.908240,-183.070349,-2.175084,0.678278
0.020000,3235.859232,7458.425894,3508.990027,87.245239,-183.150072,-3.986133,0.678267
0.020000,3237.160872,7459.474744,3510.661659,83.581603,-183.181810,-1.586897,0.678256
0.020000,3238.405445,7460.477587,3512.259988,79.916456,-183.257359,-3.777455,0.678246
0.020000,3239.592937,7461.434414,3513.784997,76.250477,-183.298941,-2.079115,0.678235
0.020000,3240.723330,7462.345216,3515.236669,72.583575,-183.345105,-2.308175,0.678225
0.020000,3241.796607,7463.209979,3516.614979,68.915486,-183.404441,-2.966810,0.678216
0.020000,3242.812756,7464.028697,3517.919915,65.246793,-183.434626,-1.509269,0.678206
0.020000,3243.771761,7464.801360,3519.151458,61.577166,-183.481389,-2.338163,0.678197
0.020000,3244.673608,7465.527956,3520.309590,57.906592,-183.528696,-2.365351,0.678189
0.020000,3245.518283,7466.208481,3521.394297,54.235378,-183.560682,-1.599288,0.678181
0.020000,3246.305780,7466.842927,3522.405571,50.563665,-183.585666,-1.249205,0.678173
0.020000,3247.036082,7467.431287,3523.343391,46.891024,-183.632018,-2.317591,0.678166
0.020000,3247.709179,7467.973552,3524.207747,43.217797,-183.661385,-1.468350,0.678159
0.020000,3248.325062,7468.469717,3524.998628,39.544028,-183.688436,-1.352549,0.678153
0.020000,3248.883726,7468.919780,3525.716027,35.869968,-183.702988,-0.727573,0.678147
0.020000,3249.385160,7469.323734,3526.359933,32.195289,-183.733969,-1.549087,0.678142
0.020000,3249.829356,7469.681573,3526.930336,28.520147,-183.757075,-1.155301,0.678138
0.020000,3250.216308,7469.993295,3527.427229,24.844649,-183.774894,-0.890948,0.678134
0.020000,3250.546011,7470.258896,3527.850605,21.168841,-183.790412,-0.775865,0.678130
0.020000,3250.819154,7470.478932,3528.201351,17.537265,-181.578832,110.578978,0.678127
0.020000,3251.039287,7470.656264,3528.484027,14.133800,-170.173238,570.279707,0.678125
0.020000,3251.212136,7470.795505,3528.705984,11.097839,-151.798022,918.760796,0.678123
0.020000,3251.343425,7470.901266,3528.874572,8.429436,-133.420183,918.891945,0.678122
0.020000,3251.438879,7470.978160,3528.997145,6.128629,-115.040315,918.993394,0.678121
0.020000,3251.504223,7471.030798,3529.081054,4.195451,-96.658935,919.068985,0.678120
0.020000,3251.545185,7471.063795,3529.133652,2.629921,-78.276484,919.122550,0.678120
0.020000,3251.567489,7471.081762,3529.162293,1.432054,-59.893326,919.157921,0.678119
0.020000,3251.576863,7471.089314,3529.174331,0.601860,-41.509748,919.178924,0.678119
0.020000,3251.579033,7471.091062,3529.177117,0.139340,-23.125960,919.189382,0.678119
0.020000,3251.579033,7471.091062,3529.177117,0.000000,-6.967018,807.947117,0.678119
