dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2641.896605,6162.355404,2685.673459,688.418078,-182.839047,-0.000000,0.612416
0.020000,2653.126730,6170.257673,2699.405252,684.761297,-182.839047,0.000000,0.613946
0.020000,2664.285147,6178.134816,2713.063910,681.104516,-182.839047,-0.000000,0.615450
0.020000,2675.372085,6185.986277,2726.649433,677.447736,-182.839047,0.000000,0.616927
0.020000,2686.387938,6193.811635,2740.161820,673.790955,-182.839047,0.000000,0.618377
0.020000,2697.332931,6201.610354,2753.601071,670.134174,-182.839047,-0.000000,0.619802
0.020000,2708.207417,6209.382010,2766.967187,666.477393,-182.839047,0.000000,0.621201
0.020000,2719.011687,6217.126140,2780.260167,662.820612,-182.839047,0.000000,0.622575
0.020000,2729.745982,6224.842261,2793.480011,659.163831,-182.839047,-0.000000,0.623924
0.020000,2740.410651,6232.529978,2806.626720,655.507050,-182.839047,0.000000,0.625249
0.020000,2751.005956,6240.188847,2819.700293,651.850269,-182.839047,-0.000000,0.626549
0.020000,2761.532136,6247.818414,2832.700731,648.193488,-182.839047,0.000000,0.627826
0.020000,2771.989514,6255.418304,2845.628033,644.536707,-182.839047,0.000000,0.629079
0.020000,2782.378357,6262.988109,2858.482199,640.879926,-182.839047,0.000000,0.630308
0.020000,2792.698905,6270.527412,2871.263230,637.223145,-182.839047,0.000000,0.631515
0.020000,2802.951415,6278.035821,2883.971125,633.566364,-182.839047,-0.000000,0.632699
0.020000,2813.136170,6285.512973,2896.605884,629.909583,-182.839047,0.000000,0.633860
0.020000,2823.253419,6292.958492,2909.167508,626.252802,-182.839047,-0.000000,0.634999
0.020000,2833.303411,6300.372010,2921.655997,622.596021,-182.839047,0.000000,0.636117
0.020000,2843.286387,6307.753169,2934.071349,618.939241,-182.839047,0.000000,0.637213
0.020000,2853.202571,6315.101602,2946.413566,615.282460,-182.839047,-0.000000,0.638288
0.020000,2863.052212,6322.416976,2958.682648,611.625679,-182.839047,0.000000,0.639341
0.020000,2872.835550,6329.698957,2970.878593,607.968898,-182.839047,0.000000,0.640375
0.020000,2882.552812,6336.947216,2983.001403,604.312117,-182.839047,0.000000,0.641387
0.020000,2892.204223,6344.161429,2995.051078,600.655336,-182.839047,0.000000,0.642380
0.020000,2901.790005,6351.341281,3007.027617,596.998555,-182.839047,-0.000000,0.643353
0.020000,2911.310373,6358.486460,3018.931020,593.341774,-182.839047,0.000000,0.644306
0.020000,2920.765543,6365.596665,3030.761288,589.684993,-182.839047,-0.000000,0.645240
0.020000,2930.155724,6372.671599,3042.518420,586.028212,-182.839047,0.000000,0.646155
0.020000,2939.481122,6379.710973,3054.202416,582.371431,-182.839047,0.000000,0.647052
0.020000,2948.741941,6386.714503,3065.813277,578.714650,-182.839047,-0.000000,0.647929
0.020000,2957.938379,6393.681912,3077.351002,575.057869,-182.839047,0.000000,0.648789
0.020000,2967.070633,6400.612929,3088.815592,571.401088,-182.839047,-0.000000,0.649631
0.020000,2976.138873,6407.507272,3100.207046,567.744307,-182.839047,0.000000,0.650455
0.020000,2985.143307,6414.364696,3111.525364,564.087526,-182.839047,0.000000,0.651261
0.020000,2994.084121,6421.184950,3122.770547,560.430746,-182.839047,0.000000,0.652051
0.020000,3002.961499,6427.967786,3133.942594,556.773965,-182.839047,0.000000,0.652823
0.020000,3011.775618,6434.712961,3145.041506,553.117184,-182.839047,-0.000000,0.653579
0.020000,3020.526642,6441.420230,3156.067281,549.460403,-182.839047,0.000000,0.654318
0.020000,3029.214727,6448.089350,3167.019922,545.803622,-182.839047,0.000000,0.655041
0.020000,3037.840068,6454.720115,3177.899426,542.146841,-182.839047,-0.000000,0.655749
0.020000,3046.402832,6461.312306,3188.705795,538.490060,-182.839047,0.000000,0.656440
